s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
11.6493083,5.6931522,-1.2231396,2.9826233,-0.0642024,3.5841470,4.9176393,0.6199,0.4582
11.6993053,5.6851488,-1.2724988,2.9788947,-0.0849487,3.6521014,4.5994978,0.6255,0.4529
11.7493024,5.6769523,-1.3217262,2.9741398,-0.1055682,3.7145346,4.2667015,0.6312,0.4476
11.7992994,5.6684848,-1.3709774,2.9683538,-0.1259404,3.7715265,3.9233233,0.6354,0.4429
11.8492964,5.6596928,-1.4202551,2.9615459,-0.1460124,3.8231820,-0.5965416,0.6381,0.4388
11.8992934,5.6505429,-1.4694571,2.9537448,-0.1656429,3.8153729,-3.6622818,0.6408,0.4347
11.9492905,5.6410216,-1.5184005,2.9450075,-0.1847875,3.7670763,-3.4567536,0.6435,0.4305
11.9992875,5.6310284,-1.5673564,2.9352999,-0.2037449,3.7209151,-3.2631723,0.6460,0.4270
12.0492845,5.6205148,-1.6163110,2.9246276,-0.2224979,3.6768072,-3.0828996,0.6481,0.4253
12.0992816,5.6094463,-1.6651890,2.9130127,-0.2408680,3.6346443,-2.9226623,0.6501,0.4235
12.1492786,5.5978496,-1.7136827,2.9005688,-0.2582672,3.5942163,-2.7683672,0.6521,0.4217
12.1992756,5.5856045,-1.7621190,2.8872304,-0.2756889,3.5554986,-2.6194866,0.6541,0.4202
12.2492727,5.5726688,-1.8104712,2.8729949,-0.2931240,3.5184709,-2.4756305,0.6558,0.4229
12.2992697,5.5590006,-1.8587128,2.8578602,-0.3105533,3.4831148,-2.3614717,0.6575,0.4257
12.3492667,5.5446561,-1.9065017,2.8419823,-0.3259161,3.4490514,-2.2479938,0.6592,0.4284
12.3992638,5.5295148,-1.9541169,2.8253087,-0.3415299,3.4163094,-2.1348278,0.6609,0.4312
12.4492608,5.5135429,-2.0015249,2.8078271,-0.3573963,3.3849224,-2.0218790,0.6644,0.4371
12.4992578,5.4967076,-2.0486900,2.7895264,-0.3734907,3.3549253,-1.9347443,0.6680,0.4433
12.5492549,5.4790294,-2.0954402,2.7704983,-0.3875488,3.3259676,-1.8507011,0.6716,0.4496
12.5992519,5.4604483,-2.1418406,2.7507799,-0.4015280,3.2980300,-1.7635671,0.6752,0.4558
12.6492489,5.4409298,-2.1878812,2.7303412,-0.4159575,3.2711856,-1.6734313,0.6783,0.4648
12.6992459,5.4204513,-2.2335201,2.7091638,-0.4308041,3.2455080,-1.6011700,0.6811,0.4748
12.7492430,5.3989954,-2.2787050,2.6872648,-0.4441101,3.2207475,-1.5369231,0.6839,0.4848
12.7992400,5.3765446,-2.3233952,2.6647391,-0.4567738,3.1968002,-1.4674212,0.6867,0.4948
12.8492370,5.3530839,-2.3675513,2.6415701,-0.4700356,3.1737672,-1.3928296,0.6876,0.5057
12.8992341,5.3286016,-2.4111271,2.6177330,-0.4838537,3.1517493,-1.3276388,0.6872,0.5172
12.9492311,5.3030589,-2.4541205,2.5931935,-0.4967877,3.1306177,-1.2761499,0.6869,0.5287
12.9992281,5.2764336,-2.4965011,2.5680411,-0.5083996,3.1101704,-1.2179697,0.6865,0.5402
13.0492252,5.2487620,-2.5381562,2.5423109,-0.5207178,3.0905291,-1.1532611,0.6892,0.5522
