# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
35.4564154,19.8645039,-15.9793882,-2.2417051,-0.0019715,13.9011081,1.4248501,0.4249,1.5905
35.9558016,20.2551783,-16.2897881,-2.2426649,-0.0018752,13.9522008,1.3963120,0.4153,1.5990
36.4551877,20.6461438,-16.6010170,-2.2435778,-0.0017785,14.0020893,1.3683455,0.4056,1.6081
36.9545738,21.0362642,-16.9121396,-2.2444408,-0.0016800,14.0508068,1.3409391,0.3960,1.6182
37.4539600,21.4266610,-17.2240187,-2.2452555,-0.0015811,14.0983852,1.3140816,0.3865,1.6290
37.9533461,21.8163187,-17.5358115,-2.2460196,-0.0014801,14.1448553,1.2877621,0.3762,1.6412
38.4527322,22.2061748,-17.8482361,-2.2467336,-0.0013786,14.1902471,1.2619697,0.3652,1.6547
38.9521184,22.5954712,-18.1606525,-2.2473962,-0.0012751,14.2345893,1.2366938,0.3535,1.6687
39.4515045,22.9848104,-18.4735110,-2.2480070,-0.0011707,14.2779098,1.2119243,0.3409,1.6834
39.9508906,23.3738584,-18.7865100,-2.2485654,-0.0010646,14.3202355,1.1876508,0.3280,1.6977
40.4502768,23.7626999,-19.0996836,-2.2490700,-0.0009569,14.3615925,1.1638635,0.3142,1.7113
40.9496629,24.1516246,-19.4132307,-2.2495213,-0.0008481,14.4020059,1.1405527,0.3006,1.7244
41.4490490,24.5399839,-19.7265934,-2.2499166,-0.0007368,14.4415001,-3.9565778,0.2871,1.7360
41.9484352,24.9289233,-20.0406606,-2.2502574,-0.0006253,14.3040276,-9.8072387,0.2737,1.7476
42.4478213,25.3168121,-20.3540795,-2.2505404,-0.0005101,13.9574356,-9.6401977,0.2607,1.7599
42.9472074,25.7059176,-20.6686455,-2.2507673,-0.0003960,13.6081463,-9.4751832,0.2477,1.7722
43.4465936,26.0933443,-20.9819807,-2.2509347,-0.0002764,13.2558702,-9.3107043,0.2369,1.7830
43.9459797,26.4827023,-21.2969669,-2.2510438,-0.0001597,12.9003419,-9.1483863,0.2262,1.7936
44.4453658,26.8697526,-21.6101368,-2.2510924,-0.0000360,12.5411988,-8.9619804,0.2176,1.8027
44.9447520,27.2587582,-21.9249004,-2.2510800,0.0000847,12.1791087,-8.7692433,0.2098,1.8111
45.4441381,27.6462185,-22.2383863,-2.2510064,0.0002125,11.8140684,-8.5825391,0.2030,1.8196
45.9435242,28.0348691,-22.5527670,-2.2508682,0.0003395,11.4455323,-8.4014894,0.1972,1.8282
46.4429104,28.4229463,-22.8665752,-2.2506674,0.0004669,11.0728965,-8.2260720,0.1916,1.8361
46.9422965,28.8112402,-23.1804090,-2.2504024,0.0005936,10.6954693,-8.0411892,0.1864,1.8423
