# MPC Raceline Trajectory — generated by Raceline-Optimization
# Columns: s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
59.9940091,38.9583612,-29.1169048,-1.3132568,0.3583190,3.3791351,-2.1019184
60.1939892,39.1500135,-29.0589478,-1.2407684,0.3637058,3.2523639,-2.3232198
60.3939692,39.3368953,-28.9872162,-1.1676407,0.3696980,3.1062317,-2.5827916
60.5939492,39.5190818,-28.9012573,-1.0919551,0.3804922,2.9352448,-2.8588654
60.7939293,39.6920194,-28.8028203,-1.0137316,0.4072711,2.7335380,-3.0701292
60.9939093,39.8578476,-28.6896125,-0.9283883,0.4515263,2.4988600,-3.2714771
61.1938893,40.0140288,-28.5605341,-0.8293204,0.5326103,2.2216753,-3.4387502
61.3938694,40.1541447,-28.4162087,-0.7065187,0.6964569,1.8869229,-3.3430633
61.5938494,40.2703720,-28.2565177,-0.5471653,0.8017219,1.4911024,-0.0442319
61.7938294,40.3771398,-28.0931582,-0.7961902,-2.7202305,1.4851584,-0.0442319
61.9938095,40.5138158,-27.9613762,-0.7390361,0.7518254,1.4791905,4.3111256
62.1937895,40.6389200,-27.8034605,-0.6093404,0.5156014,1.9779491,3.9043667
62.3937695,40.7478760,-27.6301436,-0.5165553,0.4080504,2.3396310,3.6566138
62.5937495,40.8398389,-27.4524226,-0.4397929,0.3677355,2.6336994,3.3101508
62.7937296,40.9183256,-27.2686991,-0.3685694,0.3435214,2.8740739,2.9967618
62.9937096,40.9849382,-27.0767919,-0.2998503,0.3366721,3.0755302,2.6257734
63.1936896,41.0372692,-26.8852947,-0.2339763,0.3282834,3.2417727,2.3392964
63.3936697,41.0774941,-26.6877142,-0.1675832,0.3306850,3.3830039,1.9858977
63.5936497,41.1043228,-26.4900425,-0.1024483,0.3236612,3.4984275,1.7932774
63.7936297,41.1183526,-26.2900018,-0.0375995,0.3214914,3.5994770,1.5748640
63.9936098,41.1195375,-26.0899635,0.0253064,0.3081096,3.6859351,1.5415383
64.1935898,41.1083820,-25.8902257,0.0859037,0.2951476,3.7686431,1.5233030
64.3935698,41.0854767,-25.6913249,0.1426221,0.2717006,3.8486272,1.6785581
64.5935498,41.0518312,-25.4941993,0.1946632,0.2461791,3.9348809,1.8778443
64.7935299,41.0084836,-25.2987074,0.2406488,0.2132472,4.0291873,2.2125150
64.9935099,40.9568534,-25.1053272,0.2800242,0.1791416,4.1375437,2.5899268
65.1934899,40.8983964,-24.9141181,0.3121238,0.1416338,4.2608843,3.0645453
65.3934700,40.8344284,-24.7242961,0.3367198,0.1044132,4.4023665,3.5877328
65.5934500,40.7669004,-24.5368834,0.3536286,0.0645438,4.5624315,4.2390416
65.7934300,40.6963405,-24.3490050,0.3644273,0.0474861,4.7445999,4.4796004
65.9934101,40.6246075,-24.1633699,0.3726495,0.0356685,4.9297961,4.6457950
66.1933901,40.5508666,-23.9766262,0.3793635,0.0311222,5.1147846,4.6611926
66.3933701,40.4763530,-23.7913125,0.3851046,0.0266004,5.2938939,4.6925112
66.5933502,40.4008617,-23.6064121,0.3900040,0.0223828,5.4682840,4.7003584
66.7933302,40.3242719,-23.4212005,0.3941002,0.0186527,5.6375602,4.6626587
66.9933102,40.2474089,-23.2372712,0.3974482,0.0150161,5.8006002,4.6252614
67.1932902,40.1696081,-23.0526641,0.4001517,0.0119206,5.9579260,4.5881641
67.3932703,40.0914705,-22.8684883,0.4022340,0.0090753,6.1099889,4.5513643
67.5932503,40.0132878,-22.6851303,0.4037771,0.0064100,6.2571822,4.5148597
67.7932303,39.9344220,-22.5008338,0.4048494,0.0042570,6.3998510,4.4786479
67.9932104,39.8555859,-22.3170407,0.4054910,0.0022933,6.5383004,4.4427265
68.1931904,39.7768580,-22.1337317,0.4057704,0.0005240,6.6728019,4.4070932
68.3931704,39.6978029,-21.9497197,0.4057354,-0.0008884,6.8035981,4.3717457
68.5931505,39.6188776,-21.7659206,0.4054247,-0.0021411,6.9309069,4.3366817
68.7931305,39.5401577,-21.5823830,0.4048824,-0.0032591,7.0549253,4.3018990
68.9931105,39.4614479,-21.3985405,0.4041350,-0.0042203,7.1758315,4.2673952
69.1930905,39.3828568,-21.2145466,0.4031991,-0.0051197,7.2937882,4.2331682
69.3930706,39.3045386,-21.0306708,0.4020872,-0.0060158,7.4089435,4.1992157
69.5930506,39.2264588,-20.8467418,0.4007937,-0.0069285,7.5214335,4.1655355
69.7930306,39.1485399,-20.6624795,0.3992992,-0.0080096,7.6313833,4.1321255
69.9930107,39.0709743,-20.4782294,0.3975798,-0.0092667,7.7389079,4.0989834
70.1929907,38.9937454,-20.2938245,0.3955896,-0.0107213,7.8441140,4.0661071
70.3929707,38.9168912,-20.1092010,0.3932670,-0.0124921,7.9471005,3.9445368
70.5929508,38.8405561,-19.9245199,0.3905543,-0.0147244,8.0457481,3.7486866
70.7929308,38.7647362,-19.7395451,0.3873715,-0.0173008,8.1383897,3.5258992
70.9929108,38.6894576,-19.5540634,0.3836197,-0.0202006,8.2245733,3.2770673
71.1928909,38.6151004,-19.3686939,0.3792193,-0.0238127,8.3038727,2.9752366
71.3928709,38.5416051,-19.1829175,0.3740788,-0.0278592,8.3752181,-0.2219940
71.5928509,38.4690012,-18.9963649,0.3680812,-0.0322374,8.3699157,-4.8256559
71.7928309,38.3976942,-18.8095809,0.3611215,-0.0372914,8.2538125,-4.4980779
71.9928110,38.3278620,-18.6224839,0.3531496,-0.0426979,8.1441002,-4.1831044
72.1927910,38.2594356,-18.4342636,0.3440481,-0.0481556,8.0407272,-3.8931739
72.3927710,38.1929021,-18.2456089,0.3338842,-0.0534442,7.9433104,-3.6223190
72.5927511,38.1284679,-18.0564897,0.3226876,-0.0586225,7.8515856,-3.3664312
72.7927311,38.0661224,-17.8662216,0.3104348,-0.0637272,7.7653692,-3.1276263
72.9927111,38.0062827,-17.6754138,0.2971953,-0.0686965,7.6844019,-2.9058332
73.1926912,37.9490860,-17.4838598,0.2829763,-0.0735046,7.6084043,-2.6922488
73.3926712,37.8946391,-17.2912254,0.2677802,-0.0782772,7.5373088,-2.4965936
73.5926512,37.8432836,-17.0980243,0.2516805,-0.0828245,7.4707755,-2.3128068
73.7926312,37.7951110,-16.9039045,0.2346638,-0.0872308,7.4086069,-2.1320887
73.9926113,37.7503153,-16.7088929,0.2167709,-0.0916355,7.3508303,-1.9753245
74.1925913,37.7091274,-16.5132336,0.1980531,-0.0956418,7.2968935,-1.8227966
74.3925713,37.6716733,-16.3167349,0.1785107,-0.0995956,7.2467654,-1.6751478
74.5925514,37.6381531,-16.1196010,0.1582137,-0.1034714,7.2003900,-1.5505056
74.7925314,37.6087001,-15.9217042,0.1371648,-0.1069144,7.1571975,-1.4259245
74.9925114,37.5834987,-15.7233144,0.1154243,-0.1103518,7.1172441,-1.3126510
75.1924915,37.5626832,-15.5244426,0.0930455,-0.1135571,7.0802652,-1.2168168
75.3924715,37.5463741,-15.3249681,0.0700211,-0.1164042,7.0458128,-1.1198264
75.5924515,37.5347305,-15.1254407,0.0464596,-0.1192529,7.0139569,-1.0413604
75.7924316,37.5278392,-14.9255038,0.0223656,-0.1217085,6.9842028,-0.9910997
75.9924116,37.5258165,-14.7253593,-0.0022116,-0.1235802,6.9557666,-0.9625211
76.1923916,37.5287345,-14.5256521,-0.0270661,-0.1250059,6.9280386,-0.9625211
76.3923716,37.5366495,-14.3256268,-0.0520083,-0.1242681,6.9001992,-0.8715451
76.5923517,37.5495362,-14.1258636,-0.0767851,-0.1229621,6.8748938,-0.7595134
76.7923317,37.5672824,-13.9270107,-0.1011785,-0.1213209,6.8527652,-0.6389975
76.9923117,37.5899032,-13.7281103,-0.1252306,-0.1190317,6.8340923,-0.4959494
77.1922918,37.6172698,-13.5297093,-0.1488172,-0.1163167,6.8195643,-0.3420924
77.3922718,37.6491547,-13.3325550,-0.1717570,-0.1131680,6.8095252,-0.1774324
77.5922518,37.6854928,-13.1361220,-0.1939471,-0.1089584,6.8043124,0.0269227
77.7922319,37.7262582,-12.9397875,-0.2153502,-0.1045026,6.8051037,0.2318804
77.9922119,37.7710031,-12.7448610,-0.2357228,-0.0983145,6.8119145,0.5074700
78.1921919,37.8194312,-12.5513636,-0.2544749,-0.0906042,6.8267962,0.8427834
78.3921720,37.8714749,-12.3584037,-0.2723066,-0.0874082,6.8514397,0.9555111
78.5921520,37.9269917,-12.1661249,-0.2899712,-0.0898701,6.8792727,0.7979324
78.7921320,37.9858907,-11.9750803,-0.3082392,-0.0929406,6.9024295,0.6165650
78.9921120,38.0482974,-11.7852487,-0.3270709,-0.0950345,6.9202699,0.4884227
79.1920921,38.1142957,-11.5966242,-0.3460909,-0.0953017,6.9343698,0.4530920
79.3920721,38.1839269,-11.4091658,-0.3652445,-0.0961192,6.9474242,0.3927284
79.5920521,38.2571318,-11.2231270,-0.3845594,-0.0971007,6.9587196,0.3269532
79.7920322,38.3339101,-11.0385799,-0.4038820,-0.0953149,6.9681093,0.3983386
79.9920122,38.4142059,-10.8554867,-0.4225861,-0.0918405,6.9795320,0.5492107
80.1919922,38.4979004,-10.6737896,-0.4406079,-0.0884413,6.9952505,0.6909678
80.3919723,38.5847704,-10.4936672,-0.4580585,-0.0860196,7.0149760,0.7801559
80.5919523,38.6746383,-10.3152452,-0.4750662,-0.0843293,7.0371812,0.8307660
80.7919323,38.7675481,-10.1382720,-0.4917763,-0.0830433,7.0607502,0.8601938
80.9919123,38.8634686,-9.9627101,-0.5082829,-0.0820709,7.0850713,0.8735342
81.1918924,38.9623770,-9.7885437,-0.5246503,-0.0813376,7.1096846,0.8749208
81.3918724,39.0637765,-9.6165701,-0.5408414,-0.0808429,7.1342518,0.8646229
81.5918524,39.1680363,-9.4460981,-0.5569469,-0.0803803,7.1584470,0.8534349
81.7918325,39.2751657,-9.2770977,-0.5729861,-0.0799366,7.1822491,0.8420430
81.9918125,39.3851164,-9.1096350,-0.5889570,-0.0795048,7.2056565,0.8307838
82.1917925,39.4972953,-8.9445589,-0.6047764,-0.0790214,7.2286767,0.8229642
82.3917726,39.6122510,-8.7810102,-0.6205229,-0.0784876,7.2514081,0.8184200
82.5917526,39.7299575,-8.6190162,-0.6361849,-0.0779202,7.2739435,0.8161867
82.7917326,39.8499933,-8.4591188,-0.6516977,-0.0772706,7.2963482,0.8187872
82.9917127,39.9723828,-8.3012240,-0.6670631,-0.0765281,7.3187553,0.8266847
83.1916927,40.0974007,-8.1449376,-0.6823060,-0.0757516,7.3413091,0.8366045
83.3916727,40.2247731,-7.9905647,-0.6973804,-0.0749108,7.3640633,0.8501399
83.5916527,40.3541716,-7.8384347,-0.7122461,-0.0739420,7.3871138,0.8707174
83.7916328,40.4860481,-7.6879566,-0.7269471,-0.0729498,7.4106479,0.8924745
83.9916128,40.6201632,-7.5393579,-0.7414427,-0.0719053,7.4346928,0.9170111
84.1915928,40.7561021,-7.3930230,-0.7556871,-0.0707200,7.4593180,0.9492348
84.3915729,40.8943382,-7.2483717,-0.7697224,-0.0695204,7.4847231,0.9819744
84.5915529,41.0345926,-7.1056373,-0.7835059,-0.0682614,7.5109141,1.0178200
84.7915329,41.1765568,-6.9650525,-0.7970073,-0.0668722,7.5379651,1.0608054
84.9915130,41.3206105,-6.8261645,-0.8102532,-0.0654734,7.5660556,1.1039955
85.1914930,41.4664060,-6.6892360,-0.8231986,-0.0639920,7.5951795,1.1516892
85.3914730,41.6138393,-6.5542771,-0.8358345,-0.0624094,7.6254431,1.2049969
85.5914530,41.7631332,-6.4210019,-0.8481678,-0.0608184,7.6569793,1.2585379
85.7914331,41.9138825,-6.2896869,-0.8601545,-0.0591137,7.6897788,1.3186306
85.9914131,42.0661969,-6.1601424,-0.8718027,-0.0573482,7.7239949,1.3822075
86.1913931,42.2201291,-6.0322366,-0.8831021,-0.0555726,7.7596988,1.4463350
86.3913732,42.3752583,-5.9062227,-0.8940156,-0.0536547,7.7968841,1.5191777
86.5913532,42.5318467,-5.7817879,-0.9045580,-0.0517190,7.8357521,1.5932379
86.7913332,42.6897465,-5.6589545,-0.9147055,-0.0497439,7.8763090,1.6700338
86.9913133,42.8487536,-5.5377785,-0.9244431,-0.0476619,7.9185977,1.7539613
87.1912933,43.0090020,-5.4180539,-0.9337710,-0.0455733,7.9627699,1.8388899
87.3912733,43.1702906,-5.2998271,-0.9426678,-0.0434152,8.0088193,1.9290437
87.5912534,43.3326001,-5.1830046,-0.9511317,-0.0412053,8.0568435,2.0235273
87.7912334,43.4958986,-5.0675013,-0.9591518,-0.0389862,8.1069142,2.1197912
87.9912134,43.6600534,-4.9533014,-0.9667173,-0.0366880,8.1590373,2.2227257
88.1911934,43.8250656,-4.8402927,-0.9738262,-0.0343787,8.2133361,2.3280651
88.3911735,43.9908310,-4.7284346,-0.9804675,-0.0320478,8.2698261,2.4367931
88.5911535,44.1573411,-4.6176201,-0.9866405,-0.0296741,8.3285439,2.5506664
88.7911335,44.3244756,-4.5078158,-0.9923380,-0.0272999,8.3895654,2.6670430
88.9911136,44.4922155,-4.3989201,-0.9975579,-0.0249051,8.4529000,2.7876387
89.1910936,44.6605279,-4.2908406,-1.0023001,-0.0225076,8.5185951,2.9114909
89.3910736,44.8292307,-4.1835797,-1.0065600,-0.0201101,8.5866724,3.0387012
89.5910537,44.9984883,-4.0769196,-1.0103441,-0.0177186,8.6571532,3.1691238
89.7910337,45.1680696,-3.9708934,-1.0136493,-0.0153456,8.7300530,3.3021030
89.9910137,45.3378833,-3.8654452,-1.0164812,-0.0129859,8.8053696,3.4383108
90.1909937,45.5081624,-3.7603200,-1.0188463,-0.0106523,8.8831144,3.5770147
90.3909738,45.6785160,-3.6556495,-1.0207435,-0.0083646,8.9632798,3.6888960
90.5909538,45.8490585,-3.5512557,-1.0221983,-0.0061802,9.0452084,3.6593089
90.7909338,46.0198405,-3.4470044,-1.0231996,-0.0037772,9.1257533,3.6299591
90.9909139,46.1905058,-3.3430010,-1.0237037,-0.0012181,9.2049558,3.6008447
91.1908939,46.3613513,-3.2389435,-1.0236652,0.0016132,9.2828555,3.5719638
91.3908739,46.5321556,-3.1348358,-1.0230639,0.0043545,9.3594898,3.5433145
91.5908540,46.7026907,-3.0306883,-1.0219240,0.0070536,9.4348944,3.5148951
91.7908340,46.8733228,-2.9261513,-1.0202491,0.0096958,9.5091036,3.3099781
91.9908140,47.0436582,-2.8213412,-1.0180458,0.0123083,9.5784607,3.0309087
92.1907941,47.2135652,-2.7162173,-1.0153282,0.0149014,9.6415327,2.7506218
92.3907741,47.3834595,-2.6104008,-1.0120951,0.0174134,9.6984169,2.4758881
92.5907541,47.5528360,-2.5040860,-1.0083610,0.0199062,9.7493357,2.2018465
92.7907341,47.7216438,-2.3971893,-1.0041375,0.0223781,9.7943962,1.9295321
92.9907142,47.8902653,-2.2893512,-0.9994193,0.0247723,9.8337141,1.6652565
93.1906942,48.0581949,-2.1807792,-0.9942255,0.0271497,9.8675210,-4.6802440
93.3906742,48.2254023,-2.0713827,-0.9885660,0.0295058,9.7722085,-4.9019458
93.5906543,48.3922399,-1.9608176,-0.9824321,0.0317929,9.6713741,-4.7158719
93.7906343,48.5582265,-1.8492905,-0.9758450,0.0340648,9.5733649,-4.5387579
93.9906143,48.7233141,-1.7367282,-0.9688138,0.0363195,9.4780797,-4.3736966
94.1905944,48.8878519,-1.6227820,-0.9613256,0.0385164,9.3853444,-4.2160156
94.3905744,49.0513822,-1.5076591,-0.9534026,0.0407018,9.2950768,-4.0653627
94.5905544,49.2138476,-1.3912972,-0.9450518,0.0428750,9.2071966,-3.9233722
94.7905345,49.3755133,-1.2733984,-0.9362597,0.0450120,9.1215831,-3.7872024
94.9905145,49.5360470,-1.1540960,-0.9270428,0.0471417,9.0381717,-3.6562054
95.1904945,49.6953394,-1.0333688,-0.9174077,0.0492683,8.9569086,-3.5307319
95.3904745,49.8535515,-0.9109883,-0.9073419,0.0513838,8.8777283,-3.4092726
95.5904546,50.0105103,-0.7869778,-0.8968510,0.0535036,8.8005958,-3.2910693
95.7904346,50.1660367,-0.6613731,-0.8859420,0.0556345,8.7254909,-3.1757153
95.9904146,50.3201769,-0.5340292,-0.8746044,0.0577790,8.6524003,-3.0618514
96.1903947,50.4729306,-0.4048319,-0.8628279,0.0599526,8.5813410,-2.9491297
96.3903747,50.6240398,-0.2738853,-0.8506207,0.0621577,8.5123369,-2.8373082
96.5903547,50.7734414,-0.1411323,-0.8379744,0.0643954,8.4454170,-2.7232300
96.7903348,50.9212872,-0.0063143,-0.8248586,0.0667073,8.3806853,-2.6078190
96.9903148,51.0672498,0.1303982,-0.8112830,0.0690785,8.3182247,-2.4907523
97.1902948,51.2112537,0.2690591,-0.7972321,0.0715112,8.2581270,-2.3691035
97.3902748,51.3533137,0.4098185,-0.7826772,0.0740452,8.2005557,-2.2414793
97.5902549,51.4932939,0.5526875,-0.7676043,0.0766981,8.1457113,-2.1090462
97.7902349,51.6310207,0.6976387,-0.7519979,0.0794491,8.0937678,-1.9710023
97.9902149,51.7664060,0.8447360,-0.7358285,0.0823055,8.0449211,-1.8195992
98.1901950,51.8994239,0.9941246,-0.7190575,0.0853794,7.9995618,-1.6593233
98.3901750,52.0298352,1.1457210,-0.7016689,0.0885948,7.9579725,-1.4893808
98.5901550,52.1575242,1.2995839,-0.6836233,0.0919546,7.9204566,-1.3039631
98.7901351,52.2823797,1.4557916,-0.6648751,0.0955378,7.8874647,-1.2376422
98.9901151,52.4042342,1.6143503,-0.6455657,0.0972178,7.8560227,-1.2376422
99.1900951,52.5229824,1.7752373,-0.6261905,0.0940140,7.8244543,-0.9834468
99.3900752,52.6387051,1.9383330,-0.6083170,0.0846557,7.7992785,-0.3693256
99.5900552,52.7516564,2.1033451,-0.5925786,0.0727491,7.7898029,0.3686437
99.7900352,52.8621925,2.2699787,-0.5792229,0.0608259,7.7992610,1.0802307
99.9900152,52.9707026,2.4379580,-0.5682534,0.0488667,7.8269101,1.7779135
100.1899953,53.0775713,2.6069977,-0.5596822,0.0368520,7.8722053,1.9822007
100.3899753,53.1831552,2.7767614,-0.5535227,0.0247591,7.9223997,-5.7032514
100.5899553,53.2879120,2.9470693,-0.5497816,0.0126334,7.7771039,-6.4508065
100.7899354,53.3922960,3.1177363,-0.5484666,0.0005282,7.6094204,-6.4703292
100.9899154,53.4965644,3.2882542,-0.5495730,-0.0115508,7.4374328,-5.8190499
101.1898954,53.6012155,3.4585146,-0.5530729,-0.0234684,7.2792870,-5.2353430
101.3898755,53.7067624,3.6284427,-0.5589317,-0.0350780,7.1340094,-4.7150344
101.5898555,53.8134897,3.7976138,-0.5670806,-0.0462728,7.0005903,-4.2561103
101.7898355,53.9215702,3.9654729,-0.5773918,-0.0569175,6.8779351,-3.8617253
101.9898155,54.0317349,4.1323734,-0.5897674,-0.0667800,6.7647214,-3.5299644
102.1897956,54.1443127,4.2980752,-0.6040653,-0.0757481,6.6595503,-3.2656101
102.3897756,54.2587927,4.4612152,-0.6199661,-0.0835797,6.5607543,-3.0671409
102.5897556,54.3763706,4.6229695,-0.6373472,-0.0901894,6.4665882,-2.9207922
102.7897357,54.4971601,4.7829906,-0.6560170,-0.0958054,6.3756225,-2.8115219
102.9897157,54.6200394,4.9394626,-0.6755899,-0.1007253,6.2868168,-2.8088204
103.1896957,54.7468999,5.0944958,-0.6960220,-0.1009753,6.1968258,-2.8799295
103.3896758,54.8764830,5.2465259,-0.7154395,-0.0933493,6.1031789,-3.2566328
103.5896558,55.0087762,5.3960089,-0.7331713,-0.0838598,5.9955208,-3.6965699
103.7896358,55.1447050,5.5444826,-0.7491891,-0.0757042,5.8709275,-4.0792312
103.9896159,55.2815513,5.6894265,-0.7641372,-0.0749742,5.7302932,-4.1953751
104.1895959,55.4215976,5.8333628,-0.7793110,-0.0761676,5.5819600,-4.2502713
104.3895759,55.5632663,5.9745905,-0.7946463,-0.0774712,5.4275537,-4.3080136
104.5895559,55.7074380,6.1139129,-0.8104521,-0.0801875,5.2664320,-4.3312310
104.7895360,55.8535820,6.2506634,-0.8268639,-0.0842295,5.0993123,-4.3311883
104.9895160,56.0025942,6.3854445,-0.8442855,-0.0887433,4.9265286,-4.3122214
105.1894960,56.1524359,6.5162077,-0.8624870,-0.0949129,4.7482594,-4.3106944
105.3894761,56.3073106,6.6462772,-0.8820857,-0.0987356,4.5630979,-4.3600918
105.5894561,56.4623605,6.7713237,-0.9023160,-0.1033460,4.3678369,-4.4066884
105.7894361,56.6205972,6.8936581,-0.9230634,-0.1046897,4.1611898,-4.5186224
105.9894162,56.7830445,7.0139634,-0.9429193,-0.0853646,3.9380492,-4.9657962
106.1893962,56.9457950,7.1303067,-0.9558052,-0.0361105,3.6772424,-4.8857281
106.3893762,57.1084233,7.2450771,-0.9520433,0.1163770,3.4011785,-0.2301331
106.5893562,57.2664478,7.3634631,-0.8894291,0.5228316,3.3876203,-0.2301331
106.7893363,57.4114939,7.4949195,-0.7846660,0.3765288,3.3740076,1.4853357
106.9893163,57.5484164,7.6388387,-0.7461789,0.0761884,3.4609251,4.8472140
107.1892963,57.6840183,7.7865773,-0.7422737,-0.0229844,3.7305086,5.0209219
107.3892764,57.8215156,7.9352329,-0.7520635,-0.0647479,3.9905968,4.6495496
107.5892564,57.9582585,8.0795246,-0.7650750,-0.0662886,4.2171669,4.4644493
107.7892364,58.0973464,8.2224931,-0.7780140,-0.0614938,4.4238104,4.4041111
107.9892165,58.2404667,8.3659996,-0.7899131,-0.0557689,4.6186109,4.3825900
108.1891965,58.3821512,8.5049598,-0.7999858,-0.0463133,4.8046256,4.4679604
108.3891765,58.5270329,8.6444400,-0.8085337,-0.0382927,4.9871268,4.5488460
108.5891566,58.6722534,8.7821095,-0.8153692,-0.0303119,5.1663130,4.6557077
108.7891366,58.8185900,8.9191543,-0.8207535,-0.0235005,5.3434902,4.7274154
108.9891166,58.9653581,9.0553084,-0.8248355,-0.0173757,5.5175778,4.6894987
109.1890966,59.1129391,9.1912625,-0.8277308,-0.0114870,5.6850045,4.6518862
109.3890767,59.2598767,9.3260005,-0.8294380,-0.0056383,5.8463532,4.6145753
109.5890567,59.4084440,9.4618601,-0.8306981,-0.0069162,6.0021239,4.5775637
109.7890367,59.5557740,9.5962129,-0.8322283,-0.0086029,6.1527501,4.5408489
109.9890168,59.7040610,9.7309683,-0.8341910,-0.0110205,6.2986103,4.5044286
110.1889968,59.8523536,9.8651527,-0.8362357,-0.0060486,6.4400375,4.4683005
110.3889768,60.0001313,9.9985624,-0.8362687,0.0059466,6.5773266,4.4324621
110.5889569,60.1491759,10.1334461,-0.8337426,0.0194611,6.7107401,4.2205005
110.7889369,60.2966645,10.2679770,-0.8284040,0.0334844,6.8353540,3.4985987
110.9889169,60.4433304,10.4035626,-0.8204244,0.0467644,6.9369564,2.7846342
111.1888970,60.5895446,10.5412857,-0.8097664,0.0590400,7.0167733,1.3321167
111.3888770,60.7332062,10.6798541,-0.7967108,0.0707242,7.0546368,-3.0865469
111.5888570,60.8746259,10.8201531,-0.7817316,0.0800833,6.9665921,-3.0022777
111.7888370,61.0152074,10.9641132,-0.7652275,0.0833866,6.8798702,-2.9975473
111.9888171,61.1527652,11.1097641,-0.7485186,0.0810871,6.7921804,-3.1691131
112.1887971,61.2874255,11.2570399,-0.7332049,0.0692897,6.6982233,-3.7626424
112.3887771,61.4199079,11.4059370,-0.7220133,0.0384937,6.5849289,-5.1972309
112.5887572,61.5513894,11.5558106,-0.7203952,-0.0290671,6.4251540,-0.8212726
112.7887372,61.6840651,11.7048215,-0.7388131,-0.1465054,6.3995412,-0.8212726
112.9887172,61.8201400,11.8511445,-0.7550001,-0.0153908,6.3738255,4.4853145
113.1886973,61.9564968,11.9967128,-0.7472000,0.0833792,6.5130330,1.6124272
113.3886773,62.0898206,12.1434282,-0.7270715,0.1144235,6.5623551,0.2088167
113.5886573,62.2205032,12.2938838,-0.7030168,0.1238206,6.5687155,-0.2078816
113.7886373,62.3486957,12.4490690,-0.6778414,0.1227355,6.5623836,-0.1491913
113.9886174,62.4727580,12.6070072,-0.6541265,0.1143314,6.5578357,0.2207485
114.1885974,62.5921065,12.7662823,-0.6323841,0.1038463,6.5645639,0.6607233
114.3885774,62.7094405,12.9298712,-0.6123008,0.0953610,6.5846611,0.9958861
114.5885575,62.8227932,13.0944673,-0.5941430,0.0869746,6.6148376,1.3168703
114.7885375,62.9336086,13.2615448,-0.5773616,0.0802992,6.6545302,1.5561048
114.9885175,63.0415766,13.4301719,-0.5618240,0.0753061,6.7011306,1.7178644
115.1884976,63.1471626,13.6007236,-0.5468816,0.0741096,6.7522018,1.7068941
115.3884776,63.2499426,13.7723987,-0.5320101,0.0745009,6.8025671,-3.2258559
115.5884576,63.3502410,13.9457474,-0.5170127,0.0756522,6.7070638,-2.8674418
115.7884377,63.4480916,14.1210304,-0.5007175,0.0915113,6.6210152,-1.8033756
115.9884177,63.5416580,14.2961126,-0.4800073,0.1173855,6.5663205,-0.9839233
116.1883977,63.6321250,14.4753032,-0.4543827,0.1374627,6.5362860,-0.8499284
116.3883777,63.7172057,14.6559193,-0.4259679,0.1415659,6.5102302,-0.8499284
116.5883578,63.7970679,14.8386283,-0.3984279,0.1341808,6.4840697,-0.4844961
116.7883378,63.8722718,15.0240450,-0.3725473,0.1240859,6.4691097,-0.0321437
116.9883178,63.9427935,15.2110829,-0.3490384,0.1104029,6.4681160,0.5421591
117.1882979,64.0091417,15.3995258,-0.3285718,0.0939274,6.4848567,1.2067215
117.3882779,64.0720041,15.5893501,-0.3116358,0.0753403,6.5219634,1.9423313
117.5882579,64.1319710,15.7799853,-0.2985601,0.0553837,6.5812508,2.7326001
117.7882380,64.1898449,15.9713398,-0.2895120,0.0349949,6.6637672,3.5555344
117.9882180,64.2464440,16.1633207,-0.2845576,0.0145763,6.7696281,4.3809920
118.1881980,64.3023843,16.3551260,-0.2836766,-0.0056483,6.8978320,2.4595033
118.3881780,64.3585744,16.5469876,-0.2867813,-0.0253504,6.9687724,-4.8592585
118.5881581,64.4157997,16.7387792,-0.2937838,-0.0445223,6.8279045,-4.0609078
118.7881381,64.4746655,16.9298484,-0.3045548,-0.0631482,6.7079117,-3.3277980
118.9881181,64.5359336,17.1201490,-0.3189975,-0.0812511,6.6079568,-2.6475396
119.1880982,64.6003427,17.3095973,-0.3370354,-0.0987383,6.5273412,-2.0260906
119.3880782,64.6684426,17.4976422,-0.3584214,-0.1151326,6.4649693,-1.5589365
119.5880582,64.7408212,17.6840275,-0.3827967,-0.1279188,6.4165657,-1.1642007
119.7880383,64.8179800,17.8685867,-0.4095512,-0.1388497,6.3801788,-0.8494126
119.9880183,64.9002094,18.0508935,-0.4381948,-0.1476476,6.3534991,-0.8030567
120.1879983,64.9877484,18.2306874,-0.4680533,-0.1498286,6.3281719,-0.8030567
120.3879784,65.0806468,18.4078003,-0.4980937,-0.1500638,6.3027430,-0.7578360
120.5879584,65.1788032,18.5820266,-0.5279933,-0.1490179,6.2786515,-0.6650403
120.7879384,65.2821218,18.7532761,-0.5576843,-0.1478714,6.2574336,-0.5751775
120.9879184,65.3904501,18.9213800,-0.5871560,-0.1467956,6.2390245,-0.4946715
121.1878985,65.5036428,19.0861981,-0.6163966,-0.1457348,6.2231486,-0.4205780
121.3878785,65.6216478,19.2477278,-0.6454317,-0.1445533,6.2096187,-0.3471312
121.5878585,65.7442369,19.4057303,-0.6742353,-0.1434348,6.1984293,-0.2813059
121.7878386,65.8712503,19.5600841,-0.7027944,-0.1423491,6.1893468,-0.2213214
121.9878186,66.0027351,19.7109101,-0.7311531,-0.1411257,6.1821917,-0.1601850
