35.9174875,-28.4522319,7.1584163
36.0902597,-28.5529013,6.9618972
36.2655024,-28.6492429,6.7731150
36.4433770,-28.7406221,6.5939013
36.6240363,-28.8263157,6.4249726
36.8076375,-28.9055483,6.2655821
36.9941928,-28.9774840,6.1145022
37.1837104,-29.0413098,5.9705424
37.3759324,-29.0961552,5.8325342
37.5707353,-29.1412203,5.6994906
37.7677008,-29.1756534,5.5704807
37.9661784,-29.1986124,5.4452941
38.1659645,-29.2093085,5.3223412
38.3656519,-29.2069529,5.1972947
38.5650353,-29.1909324,5.0704690
38.7629331,-29.1609546,4.9317003
38.9583612,-29.1169048,4.7788187
39.1500135,-29.0589478,4.5995371
39.3368953,-28.9872162,4.3928751
39.5190818,-28.9012573,4.1510630
39.6920194,-28.8028203,3.8658066
39.8578476,-28.6896125,3.5339217
40.0140288,-28.5605341,3.1419233
40.1541447,-28.4162087,2.6685120
40.2703720,-28.2565177,2.1087373
40.3771398,-28.0931582,2.1003311
40.5138158,-27.9613762,2.0918912
40.6389200,-27.8034605,2.5417905
40.7478760,-27.6301436,2.9203885
40.8398389,-27.4524226,3.2526992
40.9183256,-27.2686991,3.5517576
40.9849382,-27.0767919,3.8253877
41.0372692,-26.8852947,4.0787264
41.0774941,-26.6877142,4.3153641
41.1043228,-26.4900425,4.5379283
41.1183526,-26.2900018,4.7484118
41.1195375,-26.0899635,4.9261406
41.1083820,-25.8902257,5.0873672
41.0854767,-25.6913249,5.2362225
41.0518312,-25.4941993,5.3868485
41.0084836,-25.2987074,5.5432605
40.9568534,-25.1053272,5.7097347
40.8983964,-24.9141181,5.8702112
40.8344284,-24.7242961,6.0251791
40.7669004,-24.5368834,6.1750629
40.6963405,-24.3490050,6.3202337
40.6246075,-24.1633699,6.4610182
40.5508666,-23.9766262,6.5977062
40.4763530,-23.7913125,6.7305558
40.4008617,-23.6064121,6.8597984
40.3242719,-23.4212005,6.9856424
40.2474089,-23.2372712,7.1082761
40.1696081,-23.0526641,7.2278708
40.0914705,-22.8684883,7.3445825
40.0132878,-22.6851303,7.4585539
39.9344220,-22.5008338,7.5699161
39.8555859,-22.3170407,7.6787895
39.7768580,-22.1337317,7.7852856
39.6978029,-21.9497197,7.8895074
39.6188776,-21.7659206,7.9915505
39.5401577,-21.5823830,8.0915038
39.4614479,-21.3985405,8.1894502
39.3828568,-21.2145466,8.2854671
39.3045386,-21.0306708,8.3796270
39.2264588,-20.8467418,8.4719978
39.1485399,-20.6624795,8.5626432
39.0709743,-20.4782294,8.6516233
38.9937454,-20.2938245,8.7389947
38.9168912,-20.1092010,8.8248107
38.8405561,-19.9245199,8.9091218
38.7647362,-19.7395451,8.9919756
38.6894576,-19.5540634,9.0734175
38.6151004,-19.3686939,9.1534902
38.5416051,-19.1829175,9.2322345
38.4690012,-18.9963649,9.3096893
38.3976942,-18.8095809,9.3858913
38.3278620,-18.6224839,9.4608758
38.2594356,-18.4342636,9.5346762
38.1929021,-18.2456089,9.6073247
38.1284679,-18.0564897,9.6788517
38.0661224,-17.8662216,9.7492865
38.0062827,-17.6754138,9.8186572
37.9490860,-17.4838598,9.8869907
37.8946391,-17.2912254,9.9445591
37.8432836,-17.0980243,9.9902166
37.7951110,-16.9039045,10.0248335
37.7503153,-16.7088929,10.0491058
37.7091274,-16.5132336,10.0634465
37.6716733,-16.3167349,10.0690726
37.6381531,-16.1196010,10.0664751
37.6087001,-15.9217042,10.0561940
37.5834987,-15.7233144,10.0394779
37.5626832,-15.5244426,10.0130071
37.5463741,-15.3249681,9.9642839
37.5347305,-15.1254407,9.9192330
37.5278392,-14.9255038,9.8771543
37.5258165,-14.7253593,9.8369394
37.5287345,-14.5256521,9.7977261
37.5366495,-14.3256268,9.7583553
37.5495362,-14.1258636,9.7225681
37.5672824,-13.9270107,9.6912734
37.5899032,-13.7281103,9.6648659
37.6172698,-13.5297093,9.6443203
37.6491547,-13.3325550,9.6301229
37.6854928,-13.1361220,9.6227509
37.7262582,-12.9397875,9.6238699
37.7710031,-12.7448610,9.6335018
37.8194312,-12.5513636,9.6545478
37.8714749,-12.3584037,9.6893990
37.9269917,-12.1661249,9.7287607
37.9858907,-11.9750803,9.7615095
38.0482974,-11.7852487,9.7867395
38.1142957,-11.5966242,9.8066798
38.1839269,-11.4091658,9.8251415
38.2571318,-11.2231270,9.8411157
38.3339101,-11.0385799,9.8543947
38.4142059,-10.8554867,9.8705488
38.4979004,-10.6737896,9.8927781
38.5847704,-10.4936672,9.9206742
38.6746383,-10.3152452,9.9520771
38.7675481,-10.1382720,9.9854086
38.8634686,-9.9627101,10.0198040
38.9623770,-9.7885437,10.0546124
39.0637765,-9.6165701,10.0893556
39.1680363,-9.4460981,10.1235728
39.2751657,-9.2770977,10.1572341
39.3851164,-9.1096350,10.1903372
39.4972953,-8.9445589,10.2228926
39.6122510,-8.7810102,10.2550397
39.7299575,-8.6190162,10.2869096
39.8499933,-8.4591188,10.3185946
39.9723828,-8.3012240,10.3502830
40.0974007,-8.1449376,10.3821789
40.2247731,-7.9905647,10.4143582
40.3541716,-7.8384347,10.4469565
40.4860481,-7.6879566,10.4802388
40.6201632,-7.5393579,10.5142433
40.7561021,-7.3930230,10.5490686
40.8943382,-7.2483717,10.5849970
41.0345926,-7.1056373,10.6220366
41.1765568,-6.9650525,10.6602925
41.3206105,-6.8261645,10.7000185
