s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
7.7360746,7.8437414,5.5537978,0.2728363,0.2744841,3.1667033,3.0463748,0.4211,0.7796
7.7859848,7.8300387,5.6015054,0.2865970,0.2799842,3.2143584,2.8999811,0.4270,0.7890
7.8358949,7.8156020,5.6492510,0.3007021,0.2855763,3.2590761,2.7537295,0.4328,0.7984
7.8858051,7.8004137,5.6970102,0.3151562,0.2912516,3.3009779,2.6078781,0.4386,0.8077
7.9357152,7.7844963,5.7446405,0.3299274,0.2972196,3.3401758,2.4602560,0.4445,0.8171
7.9856254,7.7680781,5.7914466,0.3448578,0.3048146,3.3767377,2.2957384,0.4458,0.8242
8.0355356,7.7508841,5.8381849,0.3602320,0.3126414,3.4105013,2.1302531,0.4462,0.8308
8.0854457,7.7328962,5.8848226,0.3760604,0.3206921,3.4415348,1.9641549,0.4466,0.8374
8.1353559,7.7140966,5.9313266,0.3923530,0.3289559,3.4699026,1.7978488,0.4470,0.8440
8.1852660,7.6946368,5.9772734,0.4089456,0.3353271,3.4956668,1.6573606,0.4466,0.8480
8.2351762,7.6744658,6.0227675,0.4257653,0.3406911,3.5192505,1.5321338,0.4449,0.8480
8.2850863,7.6534697,6.0680321,0.4429072,0.3464544,3.5409126,1.4047016,0.4433,0.8480
8.3349965,7.6316418,6.1130329,0.4603877,0.3526058,3.5606573,1.2753207,0.4416,0.8480
8.3849067,7.6089775,6.1577307,0.4782210,0.3590833,3.5784889,1.1449325,0.4399,0.8480
8.4348168,7.5856683,6.2017287,0.4961746,0.3621480,3.5944221,1.0620061,0.4434,0.8458
8.4847270,7.5615312,6.2453669,0.5143217,0.3657208,3.6091385,0.9749504,0.4477,0.8433
8.5346371,7.5365698,6.2886127,0.5326830,0.3697931,3.6225958,0.8839653,0.4520,0.8408
8.5845473,7.5107877,6.3314330,0.5512787,0.3743567,3.6347542,0.7892743,0.4564,0.8383
8.6344575,7.4842162,6.3737522,0.5700943,0.3778219,3.6455759,0.7121477,0.4617,0.8365
8.6843676,7.4568829,6.4155140,0.5889862,0.3792787,3.6553126,0.6643991,0.4697,0.8364
8.7342778,7.4287582,6.4567592,0.6079689,0.3813032,3.6643732,0.6107309,0.4777,0.8363
8.7841879,7.3998558,6.4974581,0.6270651,0.3838936,3.6726822,0.5513216,0.4857,0.8363
8.8340981,7.3701896,6.5375813,0.6462979,0.3870492,3.6801668,0.4863534,0.4936,0.8362
8.8840082,7.3396980,6.5771965,0.6656789,0.3875875,3.6867567,0.4592727,0.5060,0.8329
8.9339184,7.3084463,6.6162111,0.6850519,0.3876090,3.6929690,0.4402907,0.5204,0.8283
8.9838286,7.2764839,6.6545665,0.7044177,0.3882405,3.6989147,0.4137337,0.5347,0.8236
9.0337387,7.2438342,6.6922382,0.7238009,0.3894898,3.7044931,0.3797271,0.5490,0.8190
9.0836489,7.2104833,6.7292425,0.7432466,0.3908711,3.7096056,0.3451960,0.5632,0.8158
9.1335590,7.1761949,6.7658257,0.7627958,0.3890005,3.7142470,0.3568419,0.5766,0.8246
9.1834692,7.1412867,6.8016453,0.7822185,0.3877476,3.7190390,0.3596004,0.5900,0.8333
