# x_m,y_m,w_tr_right_m,w_tr_left_m
83.8868,-23.3501,1.1273,1.1273
83.7470,-23.9093,1.0853,1.0853
83.6770,-24.4686,1.1054,1.1054
83.6071,-25.0279,1.1186,1.1186
83.5372,-25.5872,1.1207,1.1207
83.3974,-26.1465,1.0853,1.0853
83.3275,-26.7057,1.1381,1.1381
83.1178,-27.2650,1.0694,1.0694
82.9779,-27.8243,1.1054,1.1054
82.8381,-28.3836,1.1294,1.1294
82.6284,-28.9429,1.1294,1.1294
82.4187,-29.5021,1.1294,1.1294
82.2089,-30.0614,1.1054,1.1054
82.0691,-30.6207,1.1294,1.1294
81.8594,-31.1800,1.1294,1.1294
81.5797,-31.7393,1.0943,1.0943
81.3700,-32.2985,1.1294,1.1294
81.0904,-32.8578,1.1273,1.1273
80.8107,-33.4171,1.1273,1.1273
80.4612,-33.9764,1.1273,1.1273
80.1116,-34.5357,1.0943,1.0943
79.8320,-35.0949,1.1273,1.1273
79.4824,-35.6542,1.1273,1.1273
79.1329,-36.2135,1.1273,1.1273
78.7833,-36.7728,1.1054,1.1054
78.5037,-37.3321,1.1273,1.1273
78.1542,-37.8913,1.1273,1.1273
77.8046,-38.4506,1.1273,1.1273
77.4551,-39.0099,1.1273,1.1273
77.1055,-39.5692,1.1054,1.1054
76.8259,-40.1285,1.1273,1.1273
76.4763,-40.6877,1.1273,1.1273
76.1268,-41.2470,1.1273,1.1273
75.7772,-41.8063,1.1273,1.1273
75.4277,-42.3656,1.1273,1.1273
75.0781,-42.9249,1.1054,1.1054
74.7985,-43.4841,1.1273,1.1273
74.4489,-44.0434,1.1273,1.1273
74.0994,-44.6027,1.1273,1.1273
73.7498,-45.1620,1.1273,1.1273
73.4003,-45.7213,1.1273,1.1273
73.0507,-46.2805,1.1054,1.1054
72.7711,-46.8398,1.1273,1.1273
72.4215,-47.3991,1.1273,1.1273
72.0720,-47.9584,1.1273,1.1273
71.7224,-48.5177,1.1273,1.1273
71.3729,-49.0769,1.1273,1.1273
71.0233,-49.6362,1.1273,1.1273
70.6738,-50.1955,1.1054,1.1054
70.3941,-50.7548,1.1273,1.1273
70.0446,-51.3141,1.1273,1.1273
69.6950,-51.8733,1.1273,1.1273
69.3455,-52.4326,1.1273,1.1273
68.9959,-52.9919,1.1273,1.1273
68.6464,-53.5512,1.1273,1.1273
68.2968,-54.1105,1.1054,1.1054
68.0172,-54.6697,1.1054,1.1054
67.6677,-55.2290,1.1273,1.1273
67.3181,-55.7883,1.1273,1.1273
66.9686,-56.3476,1.1273,1.1273
66.6190,-56.9069,1.1273,1.1273
66.2695,-57.4661,1.1273,1.1273
65.9199,-58.0254,1.1054,1.1054
65.6403,-58.5847,1.1054,1.1054
65.2907,-59.1440,1.1273,1.1273
64.9412,-59.7033,1.1273,1.1273
64.5916,-60.2625,1.1273,1.1273
64.2421,-60.8218,1.1273,1.1273
63.8925,-61.3811,1.1273,1.1273
63.5430,-61.9404,1.1273,1.1273
63.1934,-62.4997,1.1273,1.1273
62.8439,-63.0589,1.1273,1.1273
62.4943,-63.6182,1.1054,1.1054
62.0749,-64.1775,1.1054,1.1054
61.7253,-64.7368,1.1273,1.1273
61.3758,-65.2961,1.1273,1.1273
61.0262,-65.8553,1.1054,1.1054
60.6067,-66.4146,1.1381,1.1381
60.2572,-66.9739,1.1054,1.1054
59.8377,-67.5332,1.1381,1.1381
59.4882,-68.0925,1.1054,1.1054
59.0687,-68.6517,1.1273,1.1273
58.7192,-69.2110,1.1054,1.1054
58.3696,-69.7703,1.1054,1.1054
57.9502,-70.3296,1.1054,1.1054
57.6006,-70.8889,1.1054,1.1054
57.4608,-71.4481,1.0179,1.0179
57.3909,-72.0074,1.0694,1.0694
57.6006,-72.5667,1.1381,1.1381
58.0900,-72.9862,1.1273,1.1273
58.6493,-73.3357,1.1273,1.1273
59.2085,-73.6853,1.1273,1.1273
59.7678,-74.0348,1.1273,1.1273
60.3271,-74.4543,1.1054,1.1054
60.8864,-74.8737,1.1054,1.1054
61.3758,-75.3631,1.1054,1.1054
61.5156,-75.9224,1.0510,1.0510
61.3758,-76.4817,1.0322,1.0322
61.0961,-77.0409,1.1381,1.1381
60.5368,-77.5303,1.1381,1.1381
59.9776,-77.9498,1.1273,1.1273
59.4183,-78.3692,1.1273,1.1273
58.8590,-78.7887,1.1381,1.1381
58.2997,-79.2081,1.1381,1.1381
57.7404,-79.6276,1.1381,1.1381
57.1812,-80.0471,1.1273,1.1273
56.6219,-80.4665,1.1273,1.1273
56.0626,-80.8860,1.1381,1.1381
55.5033,-81.3054,1.1381,1.1381
54.9440,-81.7249,1.1381,1.1381
54.3848,-82.1444,1.1273,1.1273
53.8255,-82.4240,1.0648,1.0648
53.2662,-82.5638,1.0487,1.0487
52.7069,-82.5638,1.0579,1.0579
52.1476,-82.4240,1.1273,1.1273
51.5884,-82.0045,1.1273,1.1273
51.3786,-81.4453,1.0322,1.0322
51.2388,-80.8860,1.0487,1.0487
51.1689,-80.3267,1.1186,1.1186
51.1689,-79.7674,1.1273,1.1273
51.2388,-79.2081,1.1207,1.1207
51.3087,-78.6489,1.1207,1.1207
51.3786,-78.0896,1.1273,1.1273
51.4485,-77.5303,1.1273,1.1273
51.5184,-76.9710,1.1273,1.1273
51.5884,-76.4117,1.1273,1.1273
51.6583,-75.8525,1.1207,1.1207
51.7282,-75.2932,1.1207,1.1207
51.7981,-74.7339,1.1186,1.1186
51.8680,-74.1746,1.1186,1.1186
51.9379,-73.6153,1.1186,1.1186
52.0078,-73.0561,1.1186,1.1186
52.0777,-72.4968,1.1186,1.1186
52.1476,-71.9375,1.1186,1.1186
52.2875,-71.3782,1.1186,1.1186
52.3574,-70.8189,1.1186,1.1186
52.4273,-70.2597,1.1186,1.1186
52.4972,-69.7004,1.1207,1.1207
