# x_m,y_m,w_tr_right_m,w_tr_left_m
50.3299,18.0941,1.0006,1.0006
49.9255,17.4470,1.0296,1.0296
49.2784,17.1234,0.9841,0.9841
48.6312,17.0426,1.0516,1.0516
47.9841,17.0426,1.0006,1.0006
47.3370,17.0426,0.9707,0.9707
46.6899,17.1234,1.0516,1.0516
46.0428,17.1234,0.9707,0.9707
45.3956,17.2043,1.0516,1.0516
44.7485,17.2852,0.9841,0.9841
44.1014,17.4470,0.9774,0.9774
43.4543,17.6897,1.0135,1.0135
42.8880,18.2559,1.0135,1.0135
42.5645,18.9030,1.0006,1.0006
42.3218,19.5501,0.9774,0.9774
42.0791,20.1973,0.9774,0.9774
41.8365,20.8444,1.0006,1.0006
41.5938,21.4915,1.0135,1.0135
41.1894,22.1386,1.0135,1.0135
40.7040,22.7857,1.0296,1.0296
40.0569,23.4329,1.0296,1.0296
39.4098,24.0800,1.0296,1.0296
38.8435,24.7271,1.0296,1.0296
38.1964,25.2933,1.0135,1.0135
37.5493,25.6169,1.0135,1.0135
36.9022,25.7787,0.9740,0.9740
36.2551,25.9405,1.0006,1.0006
35.6079,26.0213,0.9841,0.9841
34.9608,26.1022,1.0006,1.0006
34.3137,26.1022,0.9707,0.9707
33.6666,26.0213,1.0547,1.0547
33.1812,25.4551,1.0516,1.0516
33.1812,24.8080,0.9740,0.9740
33.3430,24.1609,1.0135,1.0135
33.6666,23.5138,0.9874,0.9874
34.0710,22.8666,1.0135,1.0135
34.3946,22.2195,0.9774,0.9774
34.7990,21.5724,0.9874,0.9874
35.2035,20.9253,1.0135,1.0135
35.6079,20.2782,1.0135,1.0135
36.0124,19.6310,1.0135,1.0135
36.3360,18.9839,0.9874,0.9874
36.7404,18.3368,1.0135,1.0135
37.1449,17.6897,1.0135,1.0135
37.5493,17.0426,1.0135,1.0135
37.8729,16.3954,0.9774,0.9774
38.2773,15.7483,0.9874,0.9874
38.6818,15.1012,1.0135,1.0135
39.0862,14.4541,1.0135,1.0135
39.4907,13.8070,1.0135,1.0135
39.8142,13.1598,1.0135,1.0135
40.0569,12.5127,0.9774,0.9774
40.2996,11.8656,0.9774,0.9774
40.3805,11.2185,0.9044,0.9044
40.4613,10.5714,0.9707,0.9707
40.4613,9.9242,0.9707,0.9707
40.3805,9.2771,1.0006,1.0006
40.2187,8.6300,1.0006,1.0006
39.9760,7.9829,0.9774,0.9774
39.8142,7.3358,1.0232,1.0232
39.5716,6.6886,1.0135,1.0135
39.3289,6.0415,1.0232,1.0232
39.0053,5.3944,1.0135,1.0135
38.6818,4.7473,1.0135,1.0135
38.1155,4.1002,1.0296,1.0296
37.4684,3.6148,1.0135,1.0135
36.8213,3.2913,0.9774,0.9774
36.1742,2.9677,1.0135,1.0135
35.5271,2.6441,0.9774,0.9774
34.8799,2.4015,1.0135,1.0135
34.2328,2.0779,1.0135,1.0135
33.5857,1.7543,1.0135,1.0135
32.9386,1.4308,1.0135,1.0135
32.2915,1.1881,1.0232,1.0232
31.6443,1.0263,1.0006,1.0006
30.9972,0.9454,1.0516,1.0516
30.3501,0.9454,1.0516,1.0516
29.7030,0.9454,0.9740,0.9740
29.0559,1.0263,1.0516,1.0516
28.4087,1.1072,1.0232,1.0232
27.7616,1.2690,1.0006,1.0006
27.1145,1.4308,1.0006,1.0006
