# x_m,y_m,w_tr_right_m,w_tr_left_m
117.4572,32.1458,1.0146,1.0146
117.9781,32.8158,1.0155,1.0155
118.4966,33.4964,1.0168,1.0168
119.0133,34.1827,1.0190,1.0190
119.5257,34.8689,1.0179,1.0179
120.0391,35.5443,1.0172,1.0172
120.5512,36.2102,1.0154,1.0154
121.0677,36.8606,1.0156,1.0156
121.5897,37.5077,1.0177,1.0177
122.1141,38.1548,1.0176,1.0176
122.6444,38.8020,1.0185,1.0185
123.1752,39.4491,1.0199,1.0199
123.7142,40.0962,1.0226,1.0226
124.2672,40.7433,1.0244,1.0244
124.8366,41.3938,1.0201,1.0201
125.4285,42.0629,1.0183,1.0183
126.0239,42.7505,1.0154,1.0154
126.6130,43.4508,1.0126,1.0126
127.1792,44.1577,1.0083,1.0083
127.7150,44.8646,1.0052,1.0052
128.2061,45.5613,1.0028,1.0028
128.6475,46.2352,0.9982,0.9982
129.0272,46.8822,0.9955,0.9955
129.3380,47.4946,0.9919,0.9919
129.5782,48.0625,0.9883,0.9883
129.7395,48.5845,0.9843,0.9843
129.8227,49.0555,0.9834,0.9834
129.8217,49.4681,0.9800,0.9800
129.7398,49.8236,0.9801,0.9801
129.5733,50.1162,0.9777,0.9777
129.3277,50.3489,0.9769,0.9769
129.0020,50.5211,0.9784,0.9784
128.6038,50.6296,0.9775,0.9775
128.1344,50.6800,0.9792,0.9792
127.5994,50.6710,0.9792,0.9792
127.0103,50.6098,0.9817,0.9817
126.3716,50.4969,0.9840,0.9840
125.6972,50.3411,0.9877,0.9877
124.9941,50.1446,0.9913,0.9913
124.2739,49.9181,0.9946,0.9946
123.5492,49.6655,0.9977,0.9977
122.8293,49.3957,1.0011,1.0011
122.1277,49.1222,1.0047,1.0047
121.4455,48.8513,1.0021,1.0021
120.7851,48.5946,1.0009,1.0009
120.1380,48.3633,1.0022,1.0022
119.4909,48.1421,1.0016,1.0016
118.8438,47.9277,1.0018,1.0018
118.1966,47.7227,1.0023,1.0023
117.5495,47.5204,1.0025,1.0025
116.9024,47.3174,1.0027,1.0027
116.2553,47.1172,1.0031,1.0031
115.6082,46.9196,1.0042,1.0042
114.9610,46.7214,1.0038,1.0038
114.3139,46.5223,1.0032,1.0032
113.6668,46.3267,1.0048,1.0048
113.0197,46.1312,1.0054,1.0054
112.3726,45.9355,1.0053,1.0053
111.7254,45.7470,1.0071,1.0071
111.0783,45.5576,1.0063,1.0063
110.4312,45.3716,1.0074,1.0074
109.7841,45.1851,1.0073,1.0073
109.1370,44.9978,1.0057,1.0057
108.4898,44.8138,1.0061,1.0061
107.8427,44.6291,1.0052,1.0052
107.1956,44.4478,1.0042,1.0042
106.5485,44.2660,1.0030,1.0030
105.9014,44.0874,1.0016,1.0016
105.2542,43.9081,1.0001,1.0001
104.6071,43.7286,0.9984,0.9984
103.9600,43.5493,0.9950,0.9950
103.3129,43.3739,0.9937,0.9937
102.6658,43.2026,0.9916,0.9916
102.0186,43.0312,0.9887,0.9887
101.3715,42.8633,0.9884,0.9884
100.7244,42.6992,0.9881,0.9881
100.0773,42.5311,0.9870,0.9870
