# x_m,y_m,w_tr_right_m,w_tr_left_m
8.1074,-0.0208,0.5621,0.5621
8.1438,0.0600,0.5502,0.5502
8.1675,0.1400,0.5365,0.5365
8.1893,0.2200,0.5331,0.5331
8.2096,0.3000,0.5416,0.5416
8.2281,0.3800,0.5574,0.5574
8.2439,0.4600,0.5737,0.5737
8.2512,0.5400,0.5858,0.5858
8.2473,0.6200,0.5971,0.5971
8.2378,0.7000,0.6132,0.6132
8.2305,0.7800,0.6209,0.6209
8.2219,0.8600,0.6236,0.6236
8.1990,0.9400,0.6326,0.6326
8.1634,1.0200,0.6519,0.6519
8.1162,1.1018,0.6831,0.6831
8.0497,1.1737,0.7250,0.7250
7.9708,1.2210,0.7435,0.7435
7.8900,1.2538,0.7379,0.7379
7.8100,1.2887,0.7364,0.7364
7.7300,1.3272,0.7429,0.7429
7.6500,1.3552,0.7407,0.7407
7.5700,1.3690,0.7261,0.7261
7.4900,1.3805,0.7139,0.7139
7.4100,1.3908,0.7081,0.7081
7.3300,1.3970,0.7018,0.7018
7.2500,1.4045,0.6991,0.6991
7.1700,1.4131,0.7000,0.7000
7.0900,1.4261,0.7077,0.7077
7.0100,1.4357,0.7154,0.7154
6.9300,1.4426,0.7227,0.7227
6.8500,1.4477,0.7287,0.7287
6.7700,1.4557,0.7326,0.7326
6.6900,1.4634,0.7346,0.7346
6.6100,1.4725,0.7422,0.7422
6.5300,1.4791,0.7491,0.7491
6.4500,1.4807,0.7545,0.7545
6.3700,1.4800,0.7656,0.7656
6.2900,1.4800,0.7766,0.7766
6.2100,1.4800,0.7761,0.7761
6.1300,1.4800,0.7708,0.7708
6.0500,1.4800,0.7660,0.7660
5.9700,1.4800,0.7611,0.7611
5.8900,1.4800,0.7596,0.7596
5.8100,1.4800,0.7602,0.7602
5.7300,1.4800,0.7600,0.7600
5.6500,1.4800,0.7603,0.7603
5.5700,1.4800,0.7665,0.7665
5.4900,1.4800,0.7762,0.7762
5.4100,1.4800,0.7807,0.7807
5.3300,1.4800,0.7800,0.7800
5.2500,1.4796,0.7795,0.7795
5.1700,1.4807,0.7811,0.7811
5.0900,1.4858,0.7899,0.7899
5.0100,1.4851,0.8020,0.8020
4.9300,1.4799,0.8080,0.8080
4.8500,1.4800,0.8044,0.8044
4.7700,1.4800,0.7939,0.7939
4.6900,1.4800,0.7903,0.7903
4.6100,1.4817,0.7888,0.7888
4.5300,1.4730,0.7972,0.7972
4.4500,1.4523,0.8189,0.8189
4.3700,1.4385,0.8301,0.8301
4.2900,1.4311,0.8316,0.8316
4.2100,1.4216,0.8386,0.8386
4.1300,1.4087,0.8499,0.8499
4.0500,1.3861,0.8637,0.8637
3.9700,1.3694,0.8716,0.8716
3.8900,1.3548,0.8839,0.8839
3.8096,1.3164,0.8796,0.8796
3.7295,1.2577,0.8314,0.8314
3.6573,1.1894,0.7579,0.7579
3.5974,1.1108,0.6979,0.6979
3.5383,1.0300,0.6447,0.6447
3.4894,0.9500,0.6084,0.6084
3.4526,0.8427,0.5972,0.5972
