s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
3.9421216,0.7110135,3.9103083,-1.6528614,-0.0577826,5.7915153,3.3892486,0.5988,0.5490
3.9920218,0.7607811,3.9061438,-1.6556752,-0.0547963,5.8206442,3.4640974,0.6080,0.5360
4.0419221,0.8103390,3.9018605,-1.6583216,-0.0516186,5.8502664,3.5469799,0.6171,0.5230
4.0918224,0.8600222,3.8974377,-1.6608182,-0.0484956,5.8804428,3.6295995,0.6168,0.5162
4.1417227,0.9098281,3.8928823,-1.6631666,-0.0454251,5.9111626,3.7120567,0.6107,0.5133
4.1916229,0.9596281,3.8882133,-1.6653625,-0.0423128,5.9424161,-1.2549995,0.6047,0.5104
4.2415232,1.0091348,3.8834665,-1.6673831,-0.0389517,5.9318681,-5.3347902,0.5987,0.5074
4.2914235,1.0587540,3.8786117,-1.6692423,-0.0356404,5.8868196,-5.4596550,0.6019,0.5023
4.3413238,1.1084832,3.8736569,-1.6709417,-0.0323764,5.8403568,-5.5795266,0.6143,0.4950
4.3912240,1.1583201,3.8686097,-1.6724826,-0.0291575,5.7924889,-5.6944219,0.6267,0.4878
4.4411243,1.2077879,3.8635273,-1.6738450,-0.0256444,5.7432240,-5.8155208,0.6391,0.4805
4.4910246,1.2573545,3.8583708,-1.6750363,-0.0221732,5.6924713,-5.9312874,0.6483,0.4718
4.5409248,1.3070200,3.8531485,-1.6760578,-0.0187435,5.6402379,-6.0416884,0.6517,0.4607
4.5908251,1.3567825,3.8478688,-1.6769107,-0.0153528,5.5865302,-6.1467326,0.6551,0.4495
4.6407254,1.4063429,3.8425719,-1.6776149,-0.0132662,5.5313536,-6.2076902,0.6585,0.4383
4.6906257,1.4558748,3.8372448,-1.6782369,-0.0117087,5.4750655,-6.2501777,0.6613,0.4287
4.7405259,1.5054934,3.8318792,-1.6787827,-0.0101687,5.4178013,-6.2901797,0.6609,0.4266
4.7904262,1.5551955,3.8264789,-1.6792529,-0.0086450,5.3595529,-6.2738599,0.6605,0.4244
4.8403265,1.6048455,3.8210624,-1.6796783,-0.0103071,5.3008181,-6.0903080,0.6601,0.4222
4.8902268,1.6543678,3.8156333,-1.6803530,-0.0167685,5.2431724,-5.9154872,0.6597,0.4200
4.9401270,1.7039541,3.8101553,-1.6813500,-0.0231952,5.1865680,-5.7487749,0.6596,0.4214
4.9900273,1.7535954,3.8046130,-1.6826686,-0.0295961,5.1309606,-5.5870633,0.6595,0.4227
5.0399276,1.8032722,3.7989924,-1.6843079,-0.0360779,5.0763338,-5.3856107,0.6594,0.4241
5.0898278,1.8527967,3.7932979,-1.6863140,-0.0444034,5.0231144,-5.1924456,0.6593,0.4255
5.1397281,1.9023455,3.7874894,-1.6887369,-0.0527302,4.9712643,-5.0068030,0.6586,0.4264
5.1896284,1.9519068,3.7815473,-1.6915771,-0.0610713,4.9207507,-4.8279751,0.6577,0.4272
5.2395287,2.0014691,3.7754516,-1.6948355,-0.0694394,4.8715452,-4.6541827,0.6568,0.4279
5.2894289,2.0509944,3.7691861,-1.6985124,-0.0778946,4.8236359,-4.4855360,0.6559,0.4287
5.3393292,2.1004857,3.7627293,-1.7026127,-0.0864197,4.7770079,-4.3220021,0.6551,0.4298
5.3892295,2.1499438,3.7560597,-1.7071395,-0.0950027,4.7316452,-4.1630563,0.6544,0.4311
5.4391298,2.1993575,3.7491575,-1.7120950,-0.1036536,4.6875357,-4.0073066,0.6537,0.4324
5.4890300,2.2487504,3.7419975,-1.7174861,-0.1124230,4.6446807,-3.8530113,0.6529,0.4337
5.5389303,2.2981495,3.7345531,-1.7233257,-0.1213814,4.6030997,-3.7014570,0.6508,0.4335
5.5888306,2.3474673,3.7268150,-1.7296113,-0.1304589,4.5627973,-3.5521677,0.6456,0.4301
5.6387308,2.3966903,3.7187631,-1.7363472,-0.1396664,4.5237828,-3.4046911,0.6403,0.4266
5.6886311,2.4458048,3.7103774,-1.7435384,-0.1490141,4.4860696,-3.1982466,0.6351,0.4232
5.7385314,2.4950315,3.7015939,-1.7512989,-0.1615159,4.4503521,-2.9915864,0.6302,0.4205
5.7884317,2.5441318,3.6924235,-1.7596845,-0.1742752,4.4166811,-2.7864370,0.6290,0.4270
5.8383319,2.5930845,3.6828392,-1.7686988,-0.1871743,4.3850866,-2.5821794,0.6278,0.4335
5.8882322,2.6418771,3.6728126,-1.7783465,-0.2002111,4.3556034,-2.4129340,0.6266,0.4400
5.9381325,2.6906590,3.6622799,-1.7886385,-0.2115631,4.3278712,-2.2680807,0.6255,0.4465
5.9880328,2.7393606,3.6512250,-1.7994587,-0.2217340,4.3016408,-2.1281871,0.6257,0.4497
6.0379330,2.7878881,3.6396435,-1.8107711,-0.2317237,4.2768819,-1.9935330,0.6263,0.4523
6.0878333,2.8362443,3.6275105,-1.8225683,-0.2414938,4.2535589,-1.9106957,0.6268,0.4550
6.1377336,2.8844588,3.6147943,-1.8348286,-0.2484798,4.2310844,-1.9102568,0.6273,0.4576
6.1876339,2.9325613,3.6014689,-1.8472660,-0.2498762,4.2084950,-1.9290717,0.6294,0.4583
6.2375341,2.9804845,3.5875473,-1.8597721,-0.2513357,4.1855595,-1.9477478,0.6324,0.4577
6.2874344,3.0282189,3.5730289,-1.8723499,-0.2528567,4.1622736,-1.9663563,0.6354,0.4572
6.3373347,3.0757557,3.5579130,-1.8850022,-0.2544461,4.1386324,-1.9830110,0.6384,0.4566
6.3872349,3.1231699,3.5421696,-1.8977847,-0.2573187,4.1146534,-1.9762906,0.6384,0.4528
6.4371352,3.1703529,3.5258268,-1.9107120,-0.2605170,4.0906158,-1.9651012,0.6336,0.4442
6.4870355,3.2172823,3.5088851,-1.9237969,-0.2640454,4.0665734,-1.9494307,0.6289,0.4355
6.5369358,3.2639354,3.4913454,-1.9370523,-0.2679089,4.0425815,-1.8663767,0.6241,0.4268
6.5868360,3.3104796,3.4731317,-1.9506138,-0.2759072,4.0194776,-1.7528511,0.6193,0.4216
6.6367363,3.3567739,3.4542754,-1.9646518,-0.2858115,3.9976574,-1.6337121,0.6145,0.4293
6.6866366,3.4027138,3.4347943,-1.9791685,-0.2960825,3.9772125,-1.5085476,0.6096,0.4370
6.7365369,3.4482726,3.4146763,-1.9941778,-0.3067237,3.9582402,-1.3952156,0.6048,0.4447
6.7864371,3.4936165,3.3938189,-2.0097480,-0.3165926,3.9406119,-1.2964365,0.6001,0.4524
6.8363374,3.5387653,3.3721791,-2.0258195,-0.3254988,3.9241607,-1.1878395,0.5969,0.4603
6.8862377,3.5834373,3.3498665,-2.0423073,-0.3349753,3.9090267,-1.0687770,0.5937,0.4681
6.9361379,3.6276006,3.3268784,-2.0592332,-0.3450357,3.8953595,-0.9574743,0.5905,0.4760
6.9860382,3.6713558,3.3031387,-2.0766664,-0.3544769,3.8830747,-0.9061379,0.5873,0.4838
7.0359385,3.7150373,3.2784285,-2.0945900,-0.3599199,3.8714126,-0.8425824,0.5849,0.4915
7.0858388,3.7580976,3.2530342,-2.1127341,-0.3661019,3.8605370,-0.7660191,0.5824,0.4992
7.1357390,3.8005048,3.2269696,-2.1311273,-0.3730498,3.8506229,-0.6790105,0.5800,0.5069
7.1856393,3.8422598,3.2002270,-2.1498136,-0.3805656,3.8418135,-0.6671707,0.5773,0.5148
7.2355396,3.8841387,3.1722705,-2.1690339,-0.3830051,3.8331380,-0.6408530,0.5714,0.5253
7.2854399,3.9252389,3.1436761,-2.1882914,-0.3863910,3.8247862,-0.5989241,0.5656,0.5358
7.3353401,3.9655295,3.1144756,-2.2076229,-0.3907718,3.8169643,-0.5400571,0.5597,0.5463
7.3852404,4.0049797,3.0847010,-2.2270668,-0.3962039,3.8098974,-0.5394919,0.5572,0.5594
7.4351407,4.0446737,3.0534930,-2.2470852,-0.3966024,3.8028248,-0.5544089,0.5646,0.5804
7.4850410,4.0834701,3.0217173,-2.2669999,-0.3978035,3.7955430,-0.5446640,0.5720,0.6013
7.5349412,4.1212898,2.9894653,-2.2868265,-0.4001689,3.7883755,-0.5123758,0.5794,0.6222
7.5848415,4.1581072,2.9567872,-2.3066098,-0.4037859,3.7816205,-0.5106781,0.5809,0.6418
7.6347418,4.1953723,2.9223456,-2.3270554,-0.4021664,3.7748758,-0.5538240,0.5773,0.6601
7.6846420,4.2315159,2.8875540,-2.3472115,-0.4015467,3.7675477,-0.5843323,0.5737,0.6784
7.7345423,4.2665161,2.8524861,-2.3671145,-0.4020581,3.7598004,-0.5993539,0.5701,0.6967
7.7844426,4.3007112,2.8168337,-2.3870090,-0.4026216,3.7518373,-0.6119290,0.5645,0.7104
7.8343429,4.3351302,2.7794691,-2.4073698,-0.3990146,3.7436896,-0.6860451,0.5588,0.7239
7.8842431,4.3682614,2.7420182,-2.4272417,-0.3958870,3.7345340,-0.7558497,0.5531,0.7374
7.9341434,4.4001145,2.7045550,-2.4466439,-0.3933122,3.7244208,-0.8187332,0.5460,0.7498
7.9840437,4.4318590,2.6657070,-2.4662841,-0.3886282,3.7134351,-0.9124035,0.5374,0.7609
8.0339440,4.4630380,2.6259909,-2.4857282,-0.3813317,3.7011541,-1.0453387,0.5288,0.7720
8.0838442,4.4928599,2.5864751,-2.5044042,-0.3729398,3.6870336,-1.1968285,0.5199,0.7828
8.1337445,4.5217756,2.5466568,-2.5225281,-0.3639534,3.6708000,-1.3599161,0.5090,0.7913
8.1836448,4.5508669,2.5050240,-2.5407903,-0.3545633,3.6522667,-1.5303175,0.4981,0.7998
8.2335450,4.5786292,2.4637465,-2.5581235,-0.3416656,3.6312980,-1.7505239,0.4873,0.8083
8.2834453,4.6052309,2.4227192,-2.5744422,-0.3260675,3.6071626,-2.0162362,0.4786,0.8098
8.3333456,4.6320767,2.3797934,-2.5909667,-0.3258553,3.5791620,-2.0784255,0.4702,0.8102
8.3832459,4.6577902,2.3371434,-2.6070833,-0.3204761,3.5500666,-2.2084437,0.4619,0.8106
8.4331461,4.6825376,2.2945846,-2.6226225,-0.3118757,3.5188874,-2.1950695,0.4510,0.8017
8.4830464,4.7069961,2.2509594,-2.6387715,-0.3328689,3.4876209,-2.0916001,0.4387,0.7882
8.5329467,4.7306288,2.2071182,-2.6557323,-0.3469861,3.4575652,-2.0735483,0.4264,0.7746
8.5828470,4.7534710,2.1629368,-2.6731867,-0.3542817,3.4275087,-2.0726094,0.4200,0.7580
8.6327472,4.7753319,2.1187721,-2.6907724,-0.3579143,3.3972000,-2.0962328,0.4200,0.7380
8.6826475,4.7966830,2.0736436,-2.7085464,-0.3527064,3.3662684,-2.2266313,0.4200,0.7180
8.7325478,4.8173734,2.0278389,-2.7260178,-0.3493341,3.3330982,-2.0643774,0.4210,0.6977
8.7824480,4.8365895,1.9832375,-2.7438064,-0.3810033,3.3020475,-1.9282034,0.4251,0.6761
8.8323483,4.8554825,1.9370242,-2.7633614,-0.4002015,3.2727790,-1.9231848,0.4292,0.6546
8.8822486,4.8740221,1.8889149,-2.7842357,-0.4076149,3.2433235,-1.5380864,0.4333,0.6330
8.9321489,4.8903560,1.8437784,-2.8048603,-0.4505056,3.2195722,-1.2145714,0.4473,0.6161
8.9820491,4.9061739,1.7968749,-2.8280969,-0.4871784,3.2006922,-0.9424398,0.4630,0.5999
9.0319494,4.9212833,1.7481678,-2.8537621,-0.5183169,3.1859652,-0.7915163,0.4786,0.5837
